name,price_mkd,image_url,in_stock
E-ATX Full Tower Case Thermaltake Level 20 HT Snow Edition,8980,https://www.anhoch.com/storage/media/ca-1p6-00f6wn-00.jpg,yes
ATX Mid Tower Case Thermaltake View 380 TG ARGB Snow White,7380,https://www.anhoch.com/storage/media/ca-1z2-00m6wn-00.jpg,yes
"ATX Mid Tower Case MSI MAG PANO 110R PZ ARGB w/2xUSB 3.2, Type-C, 4x 120mm Fans",5780,https://www.anhoch.com/storage/media/magpano110rpz.jpg,yes
ATX Mid Tower Case SBOX PCC-180,1090,https://www.anhoch.com/storage/media/pcc180.jpg,no
"ATX Mid Tower Case NZXT H5 Flow (2024) RGB Black w/USB 3.2, 1x 360mm (F360 RGB)/ 1x 120mm(F120Q)",6680,https://www.anhoch.com/storage/media/cc-h52fb-r1.jpg,no
"ATX Midi Tower Case NZXT H7 Flow (2024) RGB White w/USB 3.2, Type-C, 1x 360mm (F360 RGB)",9780,https://www.anhoch.com/storage/media/cm-h72fw-r1.jpg,no
"ATX Mid Tower Case NZXT H5 Flow Black (2024) w/USB 3.2, Type-C, 2x 120mm (F120Q)",5980,https://www.anhoch.com/storage/media/cc-h52fb-01.jpg,no
ATX Midi Tower Case Fury Shobo SH4 Gaming Black RGB w/o PSU,2480,https://www.anhoch.com/storage/media/nfo-2153.jpg,no
"ATX Mid Tower Case NZXT H6 Flow White RGB w/2x USB 3.2, Type-C, 3x 120mm(RGB Core)",8480,https://www.anhoch.com/storage/media/cch61fwr1_1.jpg,no
"ATX Midi Tower Case SAMA 2851A Black ARGB w/USB 3.0, Type-C, 4x 120mm LED Fans",5580,https://www.anhoch.com/storage/media/2851ablack.jpg,no
ATX Micro Case Gigabyte C201 PANORAMIC w/2xUSB 3.0 w/3x 120mm ARGB Fans Black,4580,https://www.anhoch.com/storage/media/gb-c201p.jpg,no
"ATX Midi Tower Case DarkFlash C280 Black w/USB 3.0, USB 2.0, 7x 120mm LED Fans",5580,https://www.anhoch.com/storage/media/c280blk+7f.jpg,no
ATX Micro Tower Case White Shark Warhead GCC-2401 ARGB Black,2980,https://www.anhoch.com/storage/media/gcc-2401b.jpg,no
